colecc,linea,estilo,mater,color,descrip,habilitado
PRVE05,SANTA FE,09001,CC,BL,09001 CHAROL  CORR BLANCO,F
PRVE05,SANTA FE,09001,CC,NA,09001 CHAROL  CORR NARANJA,F
PRVE05,SANTA FE,09001,CC,RS,09001 CHAROL  CORR ROSA,F
PRVE05,SANTA FE,09001,HN,AC,09001 HUNTING A CIELO,F
PRVE05,SANTA FE,09001,HN,AE,09001 HUNTING ARENA,F
PRVE05,SANTA FE,09001,HN,CU,09001 HUNTING CRUDO,F
PRVE05,SANTA FE,09001,HN,FI,09001 HUNTING FIUSHA,F
PRVE05,SANTA FE,09001,HN,HI,09001 HUNTING HIELO,F
PRVE05,SANTA FE,09001,HN,NE,09001 HUNTING NEGRO,F
PRVE05,SANTA FE,09001,HN,PJ,09001 HUNTING PAJA,F
PRVE05,SANTA FE,09001,HN,RS,09001 HUNTING ROSA,F
PRVE05,SANTA FE,09001,HN,TA,09001 HUNTING TABACO,F
PRVE05,SANTA FE,09001,NP,BL,09001 NAPA PIEL BLANCO,F
PRVE05,SANTA FE,09001,NP,NE,09001 NAPA PIEL NEGRO,F
PRVE05,SANTA FE,09001,NP,RS,09001 NAPA PIEL ROSA,F
PRVE05,SANTA FE,09001,PC,AC,09001 PIEL/CHAROL A CIELO,F
PRVE05,SANTA FE,09001,PC,BL,09001 PIEL/CHAROL BLANCO,F
PRVE05,SANTA FE,09001,PC,FI,09001 PIEL/CHAROL FIUSHA,F
PRVE05,SANTA FE,09001,PC,NA,09001 PIEL/CHAROL NARANJA,F
PRVE05,SANTA FE,09001,PC,NE,09001 PIEL/CHAROL NEGRO,F
PRVE05,SANTA FE,09001,PC,RO,09001 PIEL/CHAROL ROJO,F
PRVE05,SANTA FE,09001,PC,RS,09001 PIEL/CHAROL ROSA,F
PRVE05,SANTA FE,09001,PC,VE,09001 PIEL/CHAROL VERDE,F
PRVE05,SANTA FE,09002,HN,TA,09002 HUNTING TABACO,F
PRVE05,SANTA FE,09002,MP,AE,09002 MICROPIEL ARENA,F
PRVE05,SANTA FE,09002,MP,AZ,09002 MICROPIEL A MEZCLILLA,F
PRVE05,SANTA FE,09002,MP,LM,09002 MICROPIEL LIMON,F
PRVE05,SANTA FE,09002,MP,MK,09002 MICROPIEL MOKA,F
PRVE05,SANTA FE,09002,MP,NE,09002 MICROPIEL NEGRO,F
PRVE05,SANTA FE,09002,MP,RS,09002 MICROPIEL ROSA,F
PRVE05,SANTA FE,09002,MP,TA,09002 MICROPIEL TABACO,F
PRVE05,SANTA FE,09002,MP,VO,09002 MICROPIEL VERDE OLIVO,F
PRVE05,SANTA FE,09003,MP,AE,09003 MICROPIEL ARENA,F
PRVE05,SANTA FE,09003,MP,AZ,09003 MICROPIEL A MEZCLILLA,F
PRVE05,SANTA FE,09003,MP,LM,09003 MICROPIEL LIMON,F
PRVE05,SANTA FE,09003,MP,MK,09003 MICROPIEL MOKA,F
PRVE05,SANTA FE,09003,MP,NE,09003 MICROPIEL NEGRO,F
PRVE05,SANTA FE,09003,MP,RS,09003 MICROPIEL ROSA,F
PRVE05,SANTA FE,09003,MP,VO,09003 MICROPIEL VERDE OLIVO,F
PRVE05,SANTA FE,09004,MP,AE,09004 MICROPIEL ARENA,F
PRVE05,SANTA FE,09004,MP,AZ,09004 MICROPIEL A MEZCLILLA,F
PRVE05,SANTA FE,09004,MP,LM,09004 MICROPIEL LIMON,F
PRVE05,SANTA FE,09004,MP,MK,09004 MICROPIEL MOKA,F
PRVE05,SANTA FE,09004,MP,NE,09004 MICROPIEL NEGRO,F
PRVE05,SANTA FE,09004,MP,RS,09004 MICROPIEL ROSA,F
PRVE05,SANTA FE,09004,MP,VO,09004 MICROPIEL VERDE OLIVO,F
PRVE05,SANTA FE,09005,AT,BL,09005 ATANADO BLANCO,F
PRVE05,SANTA FE,09005,AT,RS,09005 ATANADO ROSA,F
PRVE05,SANTA FE,09005,MP,AE,09005 MICROPIEL ARENA,F
PRVE05,SANTA FE,09005,MP,AZ,09005 MICROPIEL A MEZCLILLA,F
PRVE05,SANTA FE,09005,MP,BE,09005 MICROPIEL BEIGE,F
PRVE05,SANTA FE,09005,MP,LM,09005 MICROPIEL LIMON,F
PRVE05,SANTA FE,09005,MP,MK,09005 MICROPIEL MOKA,F
PRVE05,SANTA FE,09005,MP,NA,09005 MICROPIEL NARANJA,F
PRVE05,SANTA FE,09005,MP,NE,09005 MICROPIEL NEGRO,F
PRVE05,SANTA FE,09005,MP,RS,09005 MICROPIEL ROSA,F
PRVE05,SANTA FE,09005,MP,VO,09005 MICROPIEL VERDE OLIVO,F
PRVE05,SUBURBIO,11117,CH,AC,11117 CHAROL A CIELO,F
PRVE05,SUBURBIO,11117,CH,BE,11117 CHAROL BEIGE,F
PRVE05,SUBURBIO,11117,CH,BL,11117 CHAROL BLANCO,F
PRVE05,SUBURBIO,11117,CH,C4,11117 CHAROL CREMA,F
PRVE05,SUBURBIO,11117,CH,CI,11117 CHAROL CIELO SUB,F
PRVE05,SUBURBIO,11117,CH,CM,11117 CHAROL CAMELLO,F
PRVE05,SUBURBIO,11117,CH,GA,11117 CHAROL GLACIAL,F
PRVE05,SUBURBIO,11117,CH,LL,11117 CHAROL LILA,F
PRVE05,SUBURBIO,11117,CH,LM,11117 CHAROL LIMON,F
PRVE05,SUBURBIO,11117,CH,NE,11117 CHAROL NEGRO,F
PRVE05,SUBURBIO,11117,CH,RS,11117 CHAROL LIMON,F
PRVE05,SUBURBIO,11117,CH,RU,11117 CHAROL ROSA SUB,F
PRVE05,SUBURBIO,11117,CH,YL,11117 CHAROL YELLOW,F
PRVE05,SUBURBIO,11117,FL,AC,11117 FLOTER A CIELO,F
PRVE05,SUBURBIO,11117,FL,AM,11117 FLOTER A MARINO,F
PRVE05,SUBURBIO,11117,FL,BE,11117 FLOTER BEIGE,F
PRVE05,SUBURBIO,11117,FL,BL,11117 FLOTER BLANCO,F
PRVE05,SUBURBIO,11117,FL,BR,11117 FLOTER BRONCE,F
PRVE05,SUBURBIO,11117,FL,C4,11117 FLOTER CREMA,F
PRVE05,SUBURBIO,11117,FL,CC,11117 FLOTER CHOCOLATE,F
PRVE05,SUBURBIO,11117,FL,CM,11117 FLOTER CAMELLO,F
PRVE05,SUBURBIO,11117,FL,CO,11117 FLOTER COBRE,F
PRVE05,SUBURBIO,11117,FL,CU,11117 FLOTER CUERO,F
PRVE05,SUBURBIO,11117,FL,DU,11117 FLOTER DURAZNO,F
PRVE05,SUBURBIO,11117,FL,FI,11117 FLOTER FIUSHA,F
PRVE05,SUBURBIO,11117,FL,FR,11117 FLOTER FRAMBUESA,F
PRVE05,SUBURBIO,11117,FL,HM,11117 FLOTER HUMO,F
PRVE05,SUBURBIO,11117,FL,HU,11117 FLOTER HUESO,F
PRVE05,SUBURBIO,11117,FL,LA,11117 FLOTER LIMA,F
PRVE05,SUBURBIO,11117,FL,LL,11117 FLOTER LILA,F
PRVE05,SUBURBIO,11117,FL,LM,11117 FLOTER LIMON,F
PRVE05,SUBURBIO,11117,FL,NE,11117 FLOTER NEGRO,F
PRVE05,SUBURBIO,11117,FL,OR,11117 FLOTER ORO,F
PRVE05,SUBURBIO,11117,FL,PC,11117 FLOTER PEACH,F
PRVE05,SUBURBIO,11117,FL,PL,11117 FLOTER PLATA,F
PRVE05,SUBURBIO,11117,FL,RM,11117 FLOTER ROSA MEXICANO,F
PRVE05,SUBURBIO,11117,FL,RO,11117 FLOTER ROJO,F
PRVE05,SUBURBIO,11117,FL,RS,11117 FLOTER ROSA,F
PRVE05,SUBURBIO,11117,FL,TQ,11117 FLOTER AZUL TURQUEZA,F
PRVE05,SUBURBIO,11117,NA,CI,11117 NAPA CIELO SUB,F
PRVE05,SUBURBIO,11117,NA,GA,11117 NAPA GLACIAL,F
PRVE05,SUBURBIO,11117,NA,RS,11117 NAPA ROSA,F
PRVE05,SUBURBIO,11117,NA,SG,11117 NAPA SILVER GREY,F
PRVE05,SUBURBIO,11117,NA,VB,11117 NAPA VERDE BLANCO,F
PRVE05,SUBURBIO,11117,PA,AC,11117 PAMPA A CIELO,F
PRVE05,SUBURBIO,11117,PA,LL,11117 PAMPA LILA,F
PRVE05,SUBURBIO,11117,PA,LM,11117 PAMPA LIMON,F
PRVE05,SUBURBIO,11117,PA,RS,11117 PAMPA ROSA,F
PRVE05,SUBURBIO,11161,FL,AC,11161 FLOTER A CIELO,F
PRVE05,SUBURBIO,11161,FL,BL,11161 FLOTER BLANCO,F
PRVE05,SUBURBIO,11161,FL,C4,11161 FLOTER CREMA,F
PRVE05,SUBURBIO,11161,FL,LL,11161 FLOTER LILA,F
PRVE05,SUBURBIO,11161,FL,LM,11161 FLOTER LIMON,F
PRVE05,SUBURBIO,11161,FL,PT,11161 FLOTER PITAYA,F
PRVE05,SUBURBIO,11161,FL,RS,11161 FLOTER ROSA,F
PRVE05,SUBURBIO,11161,FL,YL,11161 FLOTER YELLOW,F
PRVE05,SUBURBIO,1116Z,NA,BE,1116Z NAPA BEIGE,F
PRVE05,SUBURBIO,1116Z,NA,CA,1116Z NAPA CAFE,F
PRVE05,SUBURBIO,1116Z,NA,NE,1116Z NAPA NEGRO,F
PRVE05,SUBURBIO3,11113,MM,BE,11113 MICRO PIEL M BEIGE,F
PRVE05,SUBURBIO3,11113,MM,OR,11113 MICRO PIEL M ORO,F
PRVE05,SUBURBIO3,11113,MM,PL,11113 MICRO PIEL M PLATA,F
PRVE05,SUBURBIO3,11113,MM,RS,11113 MICRO PIEL M ROSA,F
PRVE05,SUBURBIO3,11113,MM,VE,11113 MICRO PIEL M VERDE,F
PRVE05,VALERIA,15007,AT,HU,15007 ATANADO HUESO,F
PRVE05,VALERIA,15007,AT,SB,15007 ATANADO ROSA BLANCO,F
PRVE05,WEEKEND,35401,NA,BC,35401 NAPA BLANCO CIELO,F
PRVE05,WEEKEND,35401,NA,BF,35401 NAPA BLANCO/FIUSHA,F
PRVE05,WEEKEND,35401,NA,VE,35401 NAPA VERDE,F
PRVE05,WEEKEND,35402,NA,BC,35402 NAPA BLANCO CIELO,F
PRVE05,WEEKEND,35402,NA,BF,35402 NAPA BLANCO/FIUSHA,F
PRVE05,WEEKEND,35402,NA,VE,35402 NAPA VERDE,F
PRVE05,WEEKEND,35403,NA,NA,35403 NAPA NARANJA,F
PRVE05,WEEKEND,35404,NA,FI,35404 NAPA FIUSHA,F
PRVE05,WEEKEND,35406,NA,AC,35406 NAPA A CIELO,F
PRVE05,WEEKEND,35407,NA,RS,35407 NAPA ROSA,F
PRVE05,WEEKEND,35408,NA,BE,35408 NAPA BEIGE,F
PRVE05,WEEKEND,35409,NA,NA,35409 NAPA NARANJA,F
PRVE05,WEEKEND,35410,NA,BL,35410 NAPA BLANCO,F
PRVE05,WEEKEND,35411,NA,NE,35411 NAPA NEGRO,F
PRVE05,WEEKEND,35412,NA,AQ,35412 NAPA AQUA,F
PRVE05,WEEKEND,35413,NA,AC,35413 NAPA A CIELO,F
PRVE05,WEEKEND,35413,NA,AQ,35413 NAPA AQUA,F
PRVE05,WEEKEND,35413,NA,BE,35413 NAPA BEIGE,F
PRVE05,WEEKEND,35413,NA,BL,35413 NAPA BLANCO,F
PRVE05,WEEKEND,35413,NA,NE,35413 NAPA NEGRO,F
PRVE05,WEEKEND,35413,NA,RS,35413 NAPA ROSA,F
PRVE05,WEEKEND,35413,NA,VE,35413 NAPA VERDE,F
PRVE05,WEEKEND,35415,NA,BR,35415 NAPA BRONCE,F
PRVE05,WEEKEND,35415,NA,PL,35415 NAPA PLATA,F
PRVE05,WEEKEND,35415,NA,VE,35415 NAPA VERDE,F
PRVE05,WEEKEND,35417,NA,BR,35417 NAPA BRONCE,F
PRVE05,WEEKEND,35417,NA,CH,35417 NAPA CHAMPACNE,F
PRVE05,WEEKEND,35417,NA,RS,35417 NAPA ROSA,F
PRVE06,ALINE,09201,FP,AC,09201 FLOTER PIEL A CIELO,F
PRVE06,ALINE,09201,FP,AE,09201 FLOTER PIEL ARENA,F
PRVE06,ALINE,09201,FP,BL,09201 FLOTER PIEL BLANCO,F
PRVE06,ALINE,09201,FP,CA,09201 FLOTER PIEL CAFE,F
PRVE06,ALINE,09201,FP,NE,09201 FLOTER PIEL NEGRO,F
PRVE06,ALINE,09201,FP,RT,09201 FLOTER PIEL RUST,F
PRVE06,ALINE,09201,FP,UV,09201 FLOTER PIEL UVA,F
PRVE06,ALINE,09203,CH,AL,09203 CHAROL AZUL,F
PRVE06,ALINE,09203,CH,CA,09203 CHAROL CAFE,F
PRVE06,ALINE,09203,CH,HU,09203 CHAROL HUESO,F
PRVE06,ALINE,09203,CH,NE,09203 CHAROL NEGRO,F
PRVE06,ALINE,09203,CH,VI,09203 CHAROL VINO,F
PRVE06,ALINE,92201,CH,A1,92201 CHAROL APPLE,F
PRVE06,ALINE,92201,CH,C3,92201 CHAROL CAFE OSCURO,F
PRVE06,ALINE,92201,CH,CC,92201 CHAROL CHOCOLATE,F
PRVE06,ALINE,92201,CH,GE,92201 CHAROL GREEN,F
PRVE06,ALINE,92201,CH,GL,92201 CHAROL GLACIER,F
PRVE06,ALINE,92201,CH,NE,92201 CHAROL NEGRO,F
PRVE06,ALINE,92201,CH,NP,92201 CHAROL NOVELLE PEACH,F
PRVE06,ALINE,92201,CH,PW,92201 CHAROL PEACH WHIP,F
PRVE06,ALINE,92201,CH,SG,92201 CHAROL SILVER GREY,F
PRVE06,ALINE,92201,MP,CA,92201 MICROPIEL CAFE,F
PRVE06,ALINE,92201,MP,MI,92201 MICROPIEL MIEL,F
PRVE06,ALINE,92201,MP,NE,92201 MICROPIEL NEGRO,F
PRVE06,ALINE,92201,MP,RO,92201 MICROPIEL ROJO,F
PRVE06,AMARILUS,61201,AT,AC,61201 ATANADO A CIELO,F
PRVE06,AMARILUS,61201,AT,BE,61201 ATANADO BEIGE,F
PRVE06,AMARILUS,61201,AT,CM,61201 ATANADO CAMELLO,F
PRVE06,AMARILUS,61201,AT,MK,61201 ATANADO MOKA,F
PRVE06,AMARILUS,61201,AT,NA,61201 ATANADO NARANJA,F
PRVE06,AMARILUS,61201,AT,NE,61201 ATANADO NEGRO,F
PRVE06,AMARILUS,61201,AT,RS,61201 ATANADO ROSA,F
PRVE06,AMARILUS,61201,AT,TA,61201 ATANADO TABACO,F
PRVE06,AMARILUS,61201,AT,VE,61201 ATANADO VERDE,F
PRVE06,AMARILUS,61201,HN,AC,61201 HUNTING A CIELO,F
PRVE06,AMARILUS,61201,HN,AE,61201 HUNTING ARENA,F
PRVE06,AMARILUS,61201,HN,BE,61201 HUNTING BEIGE,F
PRVE06,AMARILUS,61201,HN,CM,61201 HUNTING CAMELLO,F
PRVE06,AMARILUS,61201,HN,NA,61201 HUNTING NARANJA,F
PRVE06,AMARILUS,61201,HN,RS,61201 HUNTING ROSA,F
PRVE06,AMARILUS,61201,HN,TA,61201 HUNTING TABACO,F
PRVE06,AMARILUS,61201,HN,VE,61201 HUNTING VERDE,F
PRVE06,AMARILUS,61202,AT,AC,61202 ATANADO A CIELO,F
PRVE06,AMARILUS,61202,AT,BE,61202 ATANADO BEIGE,F
PRVE06,AMARILUS,61202,AT,CM,61202 ATANADO CAMELLO,F
PRVE06,AMARILUS,61202,AT,NA,61202 ATANADO NARANJA,F
PRVE06,AMARILUS,61202,AT,NE,61202 ATANADO NEGRO,F
PRVE06,AMARILUS,61202,AT,RS,61202 ATANADO ROSA,F
PRVE06,AMARILUS,61202,AT,VE,61202 ATANADO VERDE,F
PRVE06,AMARILUS,61202,HN,AC,61202 HUNTING A CIELO,F
PRVE06,AMARILUS,61202,HN,BE,61202 HUNTING BEIGE,F
PRVE06,AMARILUS,61202,HN,NA,61202 HUNTING NARANJA,F
PRVE06,AMARILUS,61202,HN,RS,61202 HUNTING ROSA,F
PRVE06,AMARILUS,61202,HN,VE,61202 HUNTING VERDE,F
PRVE06,AMARILUS,61203,AT,BE,61203 ATANADO BEIGE,F
PRVE06,AMARILUS,61203,AT,BL,61203 ATANADO BLANCO,F
PRVE06,AMARILUS,61203,AT,CM,61203 ATANADO CAMELLO,F
PRVE06,AMARILUS,61203,AT,NE,61203 ATANADO NEGRO,F
PRVE06,AMARILUS,61203,AT,RS,61203 ATANADO ROSA,F
PRVE06,AMARILUS,61203,AT,TA,61203 ATANADO TABACO,F
PRVE06,AMARILUS,61203,AT,VE,61203 ATANADO VERDE,F
PRVE06,AMARILUS,61203,HN,AC,61203 HUNTING A CIELO,F
PRVE06,AMARILUS,61203,HN,BE,61203 HUNTING BEIGE,F
PRVE06,AMARILUS,61203,HN,BL,61203 HUNTING BLANCO,F
PRVE06,AMARILUS,61203,HN,NA,61203 HUNTING NARANJA,F
PRVE06,AMARILUS,61203,HN,RS,61203 HUNTING ROSA,F
PRVE06,AMARILUS,61203,HN,VE,61203 HUNTING VERDE,F
PRVE06,AMARILUS,61203,NA,CH,61203 NAPA CHAMPACNE,F
PRVE06,AMARILUS,61203,TE,BR,61203 TELA BRONCE,F
PRVE06,AMARILUS,61204,AT,AC,61204 ATANADO A CIELO,F
PRVE06,AMARILUS,61204,AT,BE,61204 ATANADO BEIGE,F
PRVE06,AMARILUS,61204,AT,CM,61204 ATANADO CAMELLO,F
PRVE06,AMARILUS,61204,AT,NA,61204 ATANADO NARANJA,F
PRVE06,AMARILUS,61204,AT,RS,61204 ATANADO ROSA,F
PRVE06,AMARILUS,61204,AT,VE,61204 ATANADO VERDE,F
PRVE06,AMARILUS,61204,HN,AC,61204 HUNTING A CIELO,F
PRVE06,AMARILUS,61204,HN,BE,61204 HUNTING BEIGE,F
PRVE06,AMARILUS,61204,HN,CM,61204 HUNTING CAMELLO,F
PRVE06,AMARILUS,61204,HN,MK,61204 HUNTING MOKA,F
PRVE06,AMARILUS,61204,HN,NA,61204 HUNTING NARANJA,F
PRVE06,AMARILUS,61204,HN,RS,61204 HUNTING ROSA,F
PRVE06,AMARILUS,61204,HN,VE,61204 HUNTING VERDE,F
PRVE06,AMARILUS,61205,AT,AC,61205 ATANADO A CIELO,F
PRVE06,AMARILUS,61205,AT,BE,61205 ATANADO BEIGE,F
PRVE06,AMARILUS,61205,AT,BL,61205 ATANADO BLANCO,F
PRVE06,AMARILUS,61205,AT,CM,61205 ATANADO CAMELLO,F
PRVE06,AMARILUS,61205,AT,MK,61205 ATANADO MOKA,F
PRVE06,AMARILUS,61205,AT,NA,61205 ATANADO NARANJA,F
PRVE06,AMARILUS,61205,AT,NE,61205 ATANADO NEGRO,F
PRVE06,AMARILUS,61205,AT,RS,61205 ATANADO ROSA,F
PRVE06,AMARILUS,61205,AT,TA,61205 ATANADO TABACO,F
PRVE06,AMARILUS,61205,AT,VE,61205 ATANADO VERDE,F
PRVE06,AMARILUS,61205,HN,AC,61205 HUNTING A CIELO,F
PRVE06,AMARILUS,61205,HN,BE,61205 HUNTING BEIGE,F
PRVE06,AMARILUS,61205,HN,NA,61205 HUNTING NARANJA,F
PRVE06,AMARILUS,61205,HN,RS,61205 HUNTING ROSA,F
PRVE06,AMARILUS,61205,HN,TA,61205 HUNTING TABACO,F
PRVE06,AMARILUS,61205,HN,VE,61205 HUNTING VERDE,F
PRVE06,AMARILUS,61206,MN,BY,61206 MONARCA BRANDY,F
PRVE06,AMARILUS,61206,MN,CM,61206 MONARCA CAMELLO,F
PRVE06,AMARILUS,61206,MN,HU,61206 MONARCA HUESO,F
PRVE06,AMARILUS,61206,MN,MK,61206 MONARCA MOKA,F
PRVE06,AMARILUS,61206,MN,RS,61206 MONARCA ROSA,F
PRVE06,AMARILUS,61211,HN,BE,61211 HUNTING BEIGE,F
PRVE06,AMARILUS,61211,HN,MI,61211 HUNTING MIEL,F
PRVE06,AMARILUS,61211,HN,MK,61211 HUNTING MOKA,F
PRVE06,AMARILUS,61211,HN,NE,61211 HUNTING NEGRO,F
PRVE06,AMARILUS,61211,HN,VO,61211 HUNTING VERDE OLIVO,F
PRVE06,AMARILUS,61211,PI,MI,61211 PIEL MIEL,F
PRVE06,AMARILUS,61211,PI,MK,61211 PIEL MOKA,F
PRVE06,AMARILUS,61211,PI,NE,61211 PIEL NEGRO,F
PRVE06,AMARILUS,61212,PI,BE,61212 PIEL BEIGE,F
PRVE06,AMARILUS,61212,PI,BY,61212 PIEL BRANDY,F
PRVE06,AMARILUS,61212,PI,MI,61212 PIEL MIEL,F
PRVE06,AMARILUS,61212,PI,MK,61212 PIEL MOKA,F
PRVE06,AMARILUS,61212,PI,NE,61212 PIEL NEGRO,F
PRVE06,AMARILUS,61212,PI,OL,61212 PIEL OLIVO,F
PRVE06,AMARILUS,61212,PI,VI,61212 PIEL VINO,F
PRVE06,AMARILUS,61213,HN,BE,61213 HUNTING BEIGE,F
PRVE06,AMARILUS,61213,HN,MI,61213 HUNTING MIEL,F
PRVE06,AMARILUS,61213,HN,MK,61213 HUNTING MOKA,F
PRVE06,AMARILUS,61213,HN,NE,61213 HUNTING NEGRO,F
PRVE06,AMARILUS,61213,HN,VO,61213 HUNTING VERDE OLIVO,F
PRVE06,AMARILUS,61213,PI,MI,61213 PIEL MIEL,F
PRVE06,AMARILUS,61213,PI,MK,61213 PIEL MOKA,F
PRVE06,AMARILUS,61213,PI,NE,61213 PIEL NEGRO,F
PRVE06,AMARILUS,61213,PM,BR,61213 PIEL METALIC BRONCE,F
PRVE06,AMARILUS,61214,HN,BE,61214 HUNTING BEIGE,F
PRVE06,AMARILUS,61214,HN,MI,61214 HUNTING MIEL,F
PRVE06,AMARILUS,61214,HN,MK,61214 HUNTING MOKA,F
PRVE06,AMARILUS,61214,HN,NE,61214 HUNTING NEGRO,F
PRVE06,AMARILUS,61214,HN,OL,61214 HUNTING OLIVO,F
PRVE06,AMARILUS,61214,PI,BE,61214 PIEL BEIGE,F
PRVE06,AMARILUS,61214,PI,BY,61214 PIEL BRANDY,F
PRVE06,AMARILUS,61214,PI,MI,61214 PIEL MIEL,F
PRVE06,AMARILUS,61214,PI,MK,61214 PIEL MOKA,F
PRVE06,AMARILUS,61214,PI,NE,61214 PIEL NEGRO,F
PRVE06,AMARILUS,61214,PM,BR,61214 PIEL METALIC BRONCE,F
PRVE06,AMARILUS,61215,HN,BE,61215 HUNTING BEIGE,F
PRVE06,AMARILUS,61215,HN,MI,61215 HUNTING MIEL,F
PRVE06,AMARILUS,61215,HN,MK,61215 HUNTING MOKA,F
PRVE06,AMARILUS,61215,HN,NE,61215 HUNTING NEGRO,F
PRVE06,AMARILUS,61215,HN,OL,61215 HUNTING OLIVO,F
PRVE06,AMARILUS,61216,HN,BE,61216 HUNTING BEIGE,F
PRVE06,AMARILUS,61216,HN,MI,61216 HUNTING MIEL,F
PRVE06,AMARILUS,61216,HN,MK,61216 HUNTING MOKA,F
PRVE06,AMARILUS,61216,HN,NE,61216 HUNTING NEGRO,F
PRVE06,AMARILUS,61216,HN,OL,61216 HUNTING OLIVO,F
PRVE06,AMARILUS,61216,PI,BR,61216 PIEL BRONCE,F
PRVE06,AMARILUS,61216,PI,NE,61216 PIEL NEGRO,F
PRVE06,BEIRA,65321,FL,AM,65321 FLOTER A MARINO,F
PRVE06,BEIRA,65321,FL,AR,65321 FLOTER AZULREY,F
PRVE06,BEIRA,65321,FL,BE,65321 FLOTER BEIGE,F
PRVE06,BEIRA,65321,FL,CM,65321 FLOTER CAMELLO,F
